x,y,z,regime
6.6537017236873055,-7.980334922551163,37.97200237532291,RIGHT_ATTRACTOR
6.4351845926632905,-8.065065835221588,37.741813461123854,RIGHT_ATTRACTOR
6.218700717837396,-8.14428621381743,37.51437953888475,RIGHT_ATTRACTOR
6.004300284245609,-8.218208067649034,37.28976720226616,RIGHT_ATTRACTOR
5.7920295998180045,-8.287039502414544,37.06803438270344,RIGHT_ATTRACTOR
5.581931218331307,-8.350984526601508,36.84923083261658,RIGHT_ATTRACTOR
5.374044049210758,-8.410242846926074,36.63339854994567,RIGHT_ATTRACTOR
5.168403488133161,-8.465009753251325,36.420572257308535,RIGHT_ATTRACTOR
4.965041532742626,-8.515475980333546,36.21077982254563,TRANSITION
4.763986892680812,-8.561827572596565,36.00404265229888,TRANSITION
4.565265114142261,-8.604245831960611,35.8003761089679,TRANSITION
4.368898698723295,-8.642907254302871,35.5997899099292,TRANSITION
4.174907230760377,-8.677983507982042,35.40228854641134,TRANSITION
3.9833074753859075,-8.709641374091742,35.20787157949261,TRANSITION
3.794113501334498,-8.738042757382898,35.01653402517151,TRANSITION
3.6073367999915993,-8.763344708995328,34.82826671801418,TRANSITION
3.42298638445417,-8.78569941955737,34.64305658650127,TRANSITION
3.2410689042059135,-8.805254264954222,34.4608869846497,TRANSITION
3.0615887537868653,-8.822151853751508,34.281737993860816,TRANSITION
2.884548172072345,-8.836530069750424,34.10558668510441,TRANSITION
2.709947347057091,-8.848522140182864,33.93240739605041,TRANSITION
2.5377845156108765,-8.858256705646708,33.76217198548589,TRANSITION
2.3680560580979217,-8.865857889714661,33.59485006510571,TRANSITION
2.2007565945048824,-8.871445386906476,33.43040923263602,TRANSITION
2.0358790759011214,-8.87513454902618,33.26881528579782,TRANSITION
1.8734148717101626,-8.877036470277476,33.11003241948398,TRANSITION
1.7133538576123675,-8.877258088252999,32.954023420544466,TRANSITION
1.5556844986200005,-8.87590227978702,32.80074984559347,TRANSITION
1.4003939286656415,-8.873067956058978,32.65017218593655,TRANSITION
1.247468030209282,-8.868850170812426,32.50225002783532,TRANSITION
1.0968915089399518,-8.863340220063973,32.356942198196435,TRANSITION
0.9486479656015343,-8.856625741547688,32.21420690018345,TRANSITION
0.8027199674997757,-8.848790825817025,32.07400184314336,TRANSITION
0.659089115654638,-8.83991611847317,31.936284361110232,TRANSITION
0.5177361088152024,-8.8300789189774,31.801011522112265,TRANSITION
0.3786408067897392,-8.819353289320825,31.668140231068932,TRANSITION
0.24178229033317272,-8.807810155874229,31.537627324372494,TRANSITION
0.1071389180003206,-8.795517406018233,31.40942965704044,TRANSITION
-0.025311617997954894,-8.782539992493708,31.283504182911738,TRANSITION
-0.15559223878562858,-8.768940032493504,31.15980802842972,TRANSITION
-0.2837264288025922,-8.75477689983378,31.03829856067248,TRANSITION
-0.40973818692096436,-8.740107323331726,30.918933448461807,TRANSITION
-0.5336519799529842,-8.724985481234201,30.801670718238903,TRANSITION
-0.6554926987785485,-8.709463088225059,30.686468806195332,TRANSITION
-0.7752856158305456,-8.693589486919109,30.573286603529446,TRANSITION
-0.8930563446028207,-8.677411736481456,30.462083497243672,TRANSITION
-1.008830801463829,-8.660974693689367,30.352819408923235,TRANSITION
-1.1226351688833558,-8.644321097185035,30.245454827000607,TRANSITION
-1.2344958604464467,-8.62749164945708,30.139950835077258,TRANSITION
-1.3444394877899937,-8.610525091786997,30.036269139614582,TRANSITION
-1.4524928289963972,-8.593458281131257,29.93437209166126,TRANSITION
-1.5586827986161256,-8.576326265144411,29.834222704927658,TRANSITION
-1.6630364191817688,-8.559162350925934,29.73578467450063,TRANSITION
-1.7655807942432709,-8.541998174547382,29.63902239011253,TRANSITION
-1.8663430828158076,-8.524863769147862,29.543900946158956,TRANSITION
-1.9653504751245932,-8.50778762851727,29.45038615178925,TRANSITION
-2.0626301696944314,-8.490796768617692,29.358444538651586,TRANSITION
-2.158209351705707,-8.473916788151021,29.268043365485177,TRANSITION
-2.252115172463729,-8.457171927502737,29.179150620727473,TRANSITION
-2.344374730218999,-8.440585123936351,29.09173502445157,TRANSITION
-2.435015051786962,-8.424178065703408,29.00576602909113,TRANSITION
-2.524063075613289,-8.407971244074567,28.921213817281096,TRANSITION
-2.611545635425225,-8.39198400360763,28.83804929992949,TRANSITION
-2.6974894452860316,-8.376234590175171,28.756244111925014,TRANSITION
-2.78192108519025,-8.360740197553888,28.67577060784525,TRANSITION
-2.8648669878845245,-8.34551701191013,28.596601855762028,TRANSITION
-2.9463534262452793,-8.33058025486767,28.51871163099511,TRANSITION
-3.026406501219839,-8.315944225286632,28.442074409614317,TRANSITION
-3.1050521312633355,-8.301622338464462,28.3666653595631,TRANSITION
-3.1823160431679263,-8.287627162929185,28.2924603296085,TRANSITION
-3.2582237629497297,-8.273970456535704,28.219435839324778,TRANSITION
-3.332800605183938,-8.260663204036383,28.147569073660243,TRANSITION
-3.4060716615006124,-8.247715655172625,28.076837880491475,TRANSITION
-3.478061800578153,-8.235137346963343,28.00722074297309,TRANSITION
-3.54879565955724,-8.222937136756162,27.938696772562583,TRANSITION
-3.618297636957061,-8.211123232898798,27.87124569939142,TRANSITION
-3.6865918783752942,-8.199703235316889,27.804847878803706,TRANSITION
-3.753702281808539,-8.188684147351129,27.739484257345584,TRANSITION
-3.8196524915684393,-8.178072403518499,27.675136363793136,TRANSITION
-3.88446589356576,-8.16787389486832,27.611786298123473,TRANSITION
-3.948165604090066,-8.158094004542686,27.549416733011604,TRANSITION
-4.010774471960408,-8.148737621481283,27.48801089139876,TRANSITION
-4.072315077637474,-8.139809158624555,27.427552530415934,TRANSITION
-4.132809729391113,-8.131312575464372,27.36802593148933,TRANSITION
-4.192280456769995,-8.123251405126949,27.30941589472239,TRANSITION
-4.250749008040004,-8.115628774300232,27.251707727699536,TRANSITION
-4.308236854321188,-8.108447411302166,27.194887224471113,TRANSITION
-4.364765186074639,-8.101709667013308,27.13894065700885,TRANSITION
-4.420354910514986,-8.09541753414252,27.0838547652879,TRANSITION
-4.475026646467904,-8.089572670938773,27.02961675115561,TRANSITION
-4.528800730642516,-8.084176403596596,26.976214257869458,TRANSITION
-4.581697215402773,-8.079229744068728,26.923635361133034,TRANSITION
-4.633735868255316,-8.074733404511878,26.871868558234812,TRANSITION
-4.684936167078875,-8.070687819823977,26.820902761989558,TRANSITION
-4.735317305652328,-8.067093149886423,26.770727284268165,TRANSITION
-4.784898193454365,-8.063949292742349,26.721331825918217,TRANSITION
-4.833697456039572,-8.061255896431833,26.672706466442996,TRANSITION
-4.8817334322543875,-8.059012377055751,26.624841656398672,TRANSITION
-4.9290241772600965,-8.057217924871933,26.577728205490796,TRANSITION
-4.9755874650929135,-8.055871511123799,26.531357271353393,TRANSITION
