n,drift,score,closure_error,radial_variance,angular_irregularity
8,1.0588235294117647,0.2442430502690591,0.8779168166953599,0.307021239786811,6.414191703502504e-14
8,1.411764705882353,0.33995699908405796,0.4936722127336924,0.307021239786811,8.361033992360667e-14
8,1.7647058823529413,0.17924071871148686,1.3728525249483474,0.307021239786811,8.363843537253004e-14
8,2.1176470588235294,0.1566181316161332,1.6414749706020675,0.307021239786811,6.125809920967382e-14
8,2.4705882352941178,0.21109734868751673,1.0922063541589346,0.307021239786811,6.602545543815045e-14
8,2.823529411764706,0.39694726345724635,0.35289815868534763,0.307021239786811,8.313143263511353e-14
8,3.1764705882352944,0.19750929700924977,1.2008403147078064,0.307021239786811,8.29097706657636e-14
8,3.5294117647058827,0.15566588087171115,1.6544944792332121,0.307021239786811,5.702356860486448e-14
8,3.882352941176471,0.1884682111351119,1.2818009090856641,0.307021239786811,6.765438406953462e-14
8,4.235294117647059,0.37630982304178723,0.3989509767033731,0.307021239786811,8.220123437559869e-14
8,4.588235294117648,0.22434829150319652,0.9989410781630446,0.307021239786811,8.184700487902036e-14
8,4.9411764705882355,0.1581724140985801,1.6205610278060454,0.307021239786811,5.2153427741962505e-14
8,5.294117647058824,0.17316923229171913,1.438055342808688,0.307021239786811,6.889742188246968e-14
8,5.647058823529412,0.3106732382780764,0.5860947240176705,0.307021239786811,8.117350924635183e-14
8,6.0,0.26362205790038695,0.7775924751516239,0.307021239786811,8.055948329356514e-14
9,0.0,0.29264427089526585,0.6521953736446698,0.307021239786811,7.964972781307105e-14
9,0.35294117647058826,0.16968758697202754,1.4775503744990295,0.307021239786811,8.387042870902866e-14
9,0.7058823529411765,0.15963040910813553,1.601312903575677,0.307021239786811,4.952385947362223e-14
9,1.0588235294117647,0.23462955878460467,0.9338352444839341,0.307021239786811,7.667470925874275e-14
9,1.411764705882353,0.3570798603064112,0.44665404088382266,0.307021239786811,7.96209743522858e-14
9,1.7647058823529413,0.18320711307196175,1.332590498548032,0.307021239786811,8.344230747822403e-14
9,2.1176470588235294,0.1560511106481973,1.6492083436697436,0.307021239786811,4.239716293900908e-14
9,2.4705882352941178,0.20453084445357414,1.1429020844618951,0.307021239786811,7.742019710365424e-14
9,2.823529411764706,0.40100738874595065,0.3443959258581033,0.307021239786811,7.89154156455358e-14
9,3.1764705882352944,0.20336408021563132,1.152252454456868,0.307021239786811,8.230557309644906e-14
9,3.5294117647058827,0.15596929917479077,1.6503287794645307,0.307021239786811,3.4058751902393394e-14
9,3.882352941176471,0.183999596651916,1.3247542208926972,0.307021239786811,7.836546933501241e-14
9,4.235294117647059,0.36025595840006874,0.43842411121744107,0.307021239786811,7.794641522228742e-14
9,4.588235294117648,0.2329212642191238,0.944254810773327,0.307021239786811,8.065493652724933e-14
9,4.9411764705882355,0.15937674090530213,1.604636468821731,0.307021239786811,2.2735296474700768e-14
9,5.294117647058824,0.17020860913902963,1.471537206336415,0.307021239786811,7.831634368799585e-14
9,5.647058823529412,0.2953923801646148,0.6415986056082584,0.307021239786811,7.697474442228765e-14
9,6.0,0.27611198038558943,0.7203957068119891,0.307021239786811,7.862099488509861e-14
10,0.0,0.3046077041258605,0.6074597325250518,0.307021239786811,6.517308084751131e-14
10,0.35294117647058826,0.1719806171167338,1.45135896127421,0.307021239786811,7.127576869787306e-14
10,0.7058823529411765,0.15861159217457257,1.6147258549020935,0.307021239786811,7.812694142425145e-14
10,1.0588235294117647,0.2275787585031684,0.9778504476291312,0.307021239786811,8.161710259110318e-14
10,1.411764705882353,0.37029054824365437,0.4133500563540348,0.307021239786811,6.162431967351507e-14
10,1.7647058823529413,0.18668050704495395,1.2987379407256667,0.307021239786811,7.334768709950355e-14
10,2.1176470588235294,0.15575751983549152,1.6532346361433679,0.307021239786811,7.915119396446402e-14
