x,y,z
-5.853829497583589,-5.214749660149985,24.875338632409136
-5.847535927908114,-5.227914455929324,24.83959981230293
-5.841436850922466,-5.241254995237917,24.804001213000728
-5.835532076282409,-5.25477046210982,24.768544338664476
-5.829821407218291,-5.268460055529514,24.733230687960184
-5.8243046410131445,-5.2823229890079855,24.698061754759657
-5.81898156920219,-5.296358490418514,24.663039028411703
-5.813851977768066,-5.3105658018287025,24.628163994009363
-5.808915647331723,-5.324944179329086,24.59343813265288
-5.80417235333902,-5.339492892858151,24.55886292170911
-5.799621866242855,-5.354211226024296,24.52443983506646
-5.795263951680892,-5.369098475924619,24.490170343386044
-5.791098370648765,-5.384153952960779,24.4560559143488
-5.787124879940631,-5.399376980288764,24.422098013215415
-5.783343232425253,-5.414766893479641,24.388298103196064
-5.779753176536217,-5.4303230412223416,24.35465764490393
-5.776354456780044,-5.446044784657129,24.321178096998118
-5.773146813903345,-5.461931497156413,24.28786091642994
-5.770129985048181,-5.477982564113075,24.254707558676635
-5.767303703903312,-5.494197382725984,24.221719477971888
-5.764667700851273,-5.510575361782923,24.18889812753288
-5.762221703111234,-5.527115921441243,24.15624495978363
-5.759965434877665,-5.5438184930059995,24.123761426575314
-5.757898617454718,-5.560682518706152,24.09144897940267
-5.756020969468974,-5.57770745129794,24.059309069688144
-5.754332207284796,-5.594892753238978,24.027343149240014
-5.752832044570761,-5.612237897605195,23.995552669982427
-5.751520192610873,-5.629742367458628,23.96393908432493
-5.750396360462199,-5.64740565552207,23.932503845400124
-5.749460255069999,-5.665227263930904,23.901248407265516
-5.748711581378895,-5.683206703982724,23.870174225102282
-5.74815004244005,-5.701343495885005,23.839282755410775
-5.747775339514363,-5.719637168500629,23.80857545620323
-5.747587172171662,-5.738087259091526,23.77805378719347
-5.74758523838587,-5.756693313060677,23.747719209983323
-5.747769234642631,-5.77545488364821,23.717573188250938
-5.748138856283741,-5.7943715309826755,23.687617188001322
-5.748693797260013,-5.813442822700254,23.65785267765415
-5.74943375022888,-5.8326683336306955,23.628281128223676
-5.7503584067066855,-5.852047645325242,23.598904013511348
-5.751467457144372,-5.871580345776804,23.569722810276204
-5.752760590999419,-5.891266029138415,23.540738998401995
-5.75423749680401,-5.911104295439593,23.5119540610618
-5.755897862229448,-5.931094750300871,23.4833694848798
-5.7577413741468035,-5.95123700464673,23.454986760090055
-5.759767718683802,-5.971530674416677,23.426807380692757
-5.761976581278062,-5.991975380274196,23.398832844607604
-5.764367646841564,-6.012570746866846,23.37106465374753
-5.766940599740946,-6.03331640278666,23.343504314210424
-5.769695123735927,-6.054211980677918,23.316153336493006
-5.772630902095149,-6.075257116638056,23.289013235581596
-5.775747617633641,-6.096451449907681,23.262085531089884
-5.779044952746781,-6.11779462255867,23.235371747393597
-5.782522589440693,-6.139286279179913,23.208873413762742
-5.786180209359167,-6.160926066561316,23.182592064490652
-5.790017493807036,-6.182713633375633,23.156529239020482
-5.794034123770047,-6.204648629858352,23.130686482068878
-5.798229779933593,-6.226730707456435,23.105065343727244
-5.802604142715608,-6.248959518252763,23.079667379413298
-5.807156892246879,-6.271334715006107,23.054494150228393
-5.811887708382731,-6.293855950751962,23.029547223022238
-5.816796270710023,-6.316522878415469,23.004828170464624
-5.821882258546636,-6.339335150474919,22.98033857114845
-5.827145350937472,-6.362292418622969,22.956080009689927
-5.8325852266470495,-6.385394333425816,22.93205407682574
-5.838201564148728,-6.408640543980519,22.90826236950704
-5.843994041610485,-6.432030697570165,22.884706490990556
-5.8499623368773,-6.45556443931705,22.861388050926724
-5.856106127469949,-6.479241411688904,22.838308665335834
-5.862425090579231,-6.503061254011195,22.81546995658762
-5.868918902975901,-6.527023602573312,22.792873553823444
-5.875587241009547,-6.55112809005371,22.77052109286716
-5.882429780576388,-6.575374345146983,22.74841421628562
-5.889446197082559,-6.599761992198354,22.72655457345264
-5.896636165404052,-6.624290650835487,22.704943820609785
-5.90399935984349,-6.64895993559832,22.68358362092344
-5.9115354540836,-6.673769455566344,22.66247564453856
-5.919244121137451,-6.698718813983588,22.641621568628917
-5.927125033295094,-6.723807607879143,22.621023077438927
-5.935177862042356,-6.749035427554136,22.600681862055314
-5.943402278024706,-6.774401856323939,22.580599620699424
-5.951797950993728,-6.799906470182154,22.560778058860524
-5.9603645497299285,-6.825548837353334,22.541218889204877
-5.969101741973273,-6.8513285179013375,22.521923831597988
-5.978009194350445,-6.877245063334959,22.502894613122944
-5.987086572298901,-6.903298016211088,22.48413296809461
-5.996333539987828,-6.929486909735614,22.465640638069527
-5.990317964158133,-4.599829989295185,26.082880120380892
-5.976516876234302,-4.606823178484104,26.040924639512397
-5.962923778059556,-4.6140329139557155,25.99906026284688
